document_name,document_group,issue_or_prepare_place,issue_channel,submit_to,submit_to_local_task_key,submit_to_graph_function_key,required_for,when_needed,prerequisite_summary,graph_requirement_count,graph_document_node_count,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text
종량제 봉투 사용,식품영업 운영/변경,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관,food_business_report,food_hygiene,쓰레기 및 음식물 쓰레기 처리,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 쓰레기 및 음식물 쓰레기 처리,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_05d852509a8f2c,음식점 영업자는 쓰레기를 처리하기 위해 종량제 봉투 등을 사용해야 합니다.
종업원명부 보관ㆍ기록 및 관리 의무 관련 문서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제101조 과태료의 부과대상,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제101조 과태료의 부과대상,식품위생법 시행규칙 제101조 과태료의 부과대상,law_식품위생법_시행규칙,evchunk_86bc0ea29817d0,2. 2. 영 제21조제8호라목의 유흥주점영업자가 별표 17 제7호파목에 따른 종업원명부 비치ㆍ기록 및 관리 의무를 준수하지 아니한 경우
종합소득 산출세액에서 감면세액과 세액공제액을 공제한 금액을 과세표준확정신고기한까지 납부해야 합니다,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,종합소득세의 납부,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 종합소득세의 신고 및 납부 장부를 비치·기장하고 있는 사업자의 소득금액 장부를 비치·기장하고 있는,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_9079d9caaab80c,"거주자는 해당 과세기간의 과세표준에 대한 종합소득 산출세액에서 감면세액과 세액공제액을 공제한 금액을 과세표준확정신고기한까지 납세지 관할 세무서, 한국은행 또는 체신관서에 납부해야 합니다( 「소득세법」 제76조 제1항)."
종합소득세 신고/납부 관련 서류,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,폐업 신고,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=5&cciNo=1&cnpClsNo=1,폐업 신고,폐업 신고 > 폐업 전 부가가치세를 완납해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_626fbc4f37c2f2,※ 종합소득세는 폐업 후 종합소득세 신고기간인 5월에 신고 후 납부를 하면 됩니다. ※ 종합소득세 신고 및 납부에 대한 자세한 사항은 이 콘텐츠의 < 세금의 납부 >에서 확인하실 수 있습니다.
종합소득세의 과세표준확정신고,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,종합소득세의 납부,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 종합소득세의 신고 및 납부 장부를 비치·기장하고 있는 사업자의 소득금액 장부를 비치·기장하고 있는,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_9079d9caaab80c,있는 거주자를 포함)는 그 종합소득 과세표준을 그 과세기간의 다음 연도 5월 1일부터 5월 31일까지 납세지 관할 세무서장에게 종합소득 과세표준확정신고를 해야 합니다( 「소득세법」 제70조 제1항 및 제3항)
주류 보유의 제한 관련 법적 근거 문서,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제23조 주류 보유의 제한,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제23조 주류 보유의 제한,주류 면허 등에 관한 법률 제23조 주류 보유의 제한,law_주류_면허_등에_관한_법률,evchunk_af75ad8cb0b1d9,"주류 보유의 제한 제23조(주류 보유의 제한) ① ① 납세증명표지가 없는 주류, 면허 없이 제조한 주류 또는 「주세법」 제20조에 따라 면세받은 주류는 판매의 목적으로 가질 수 없다."
주류 소매업면허 수수료,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,주류 면허 등에 관한 법률 시행규칙 제11조 수수료 11 수수료 제11조(
주류 소매업면허 수수료(주정소매업),세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,주류 면허 등에 관한 법률 시행규칙 제11조 수수료 11 수수료 제11조(
주류 제조·저장 또는 판매에 관한 사항에 대한 신고,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제24조 제조ㆍ판매 등의 신고,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제24조 제조ㆍ판매 등의 신고,주류 면허 등에 관한 법률 제24조 제조ㆍ판매 등의 신고,law_주류_면허_등에_관한_법률,evchunk_1578a69b9bd62b,주류ㆍ밑술 또는 술덧의 제조자나 주류 판매업자는 대통령령으로 정하는 바에 따라 제조ㆍ저장 또는 판매에 관한 사항을 관할 세무서장에게 신고하여야 한다.
주류 제조면허 수수료,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,1. 1. 법 제3조제1항에 따른 주류 제조면허: 5만원
주류 제조자 등에게 필요한 원료·품질에 관한 명령,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행령 제20조 원료ㆍ품질 등에 관한 명령,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제20조 원료ㆍ품질 등에 관한 명령,주류 면허 등에 관한 법률 시행령 제20조 원료ㆍ품질 등에 관한 명령,law_주류_면허_등에_관한_법률_시행령,evchunk_5ca5f55a4311c8,주류제조자 또는 밑술등제조자나 주류판매업자에 대하여 주류 또는 밑술ㆍ술덧을 제조ㆍ저장ㆍ양도ㆍ양수 또는 이동할 때 원료ㆍ품질ㆍ수량ㆍ시기ㆍ방법ㆍ상대방과 그 밖의 사항에 관하여 필요한 명령을 할 수 있다.
주류 판매업 신고확인증,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,law_주류_면허_등에_관한_법률_시행령,evchunk_53172a93a41f5a,② ② 관할 세무서장은 제1항의 신고를 받은 경우에는 신고인에게 주류 판매업 신고확인증을 발급해야 한다.
주류 판매업면허,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제5조 주류 판매업면허,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제5조 주류 판매업면허,주류 면허 등에 관한 법률 제5조 주류 판매업면허,law_주류_면허_등에_관한_법률,evchunk_6dfd6001b787aa,주류 판매업(판매중개업 또는 접객업을 포함한다. 이하 같다)을 하려는 자는 대통령령으로 정하는 주류 판매업의 종류별로 판매장마다 대통령령으로 정하는 시설기준과 그 밖의 요건을 갖추어 관할 세무서장의 면허를 받아야 한다.
주류 판매업면허 수수료(종합주류도매/특정주류도매/주정도매/주류수출입/주류중개업),세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,3. 3. 법 제5조제1항에 따른 주류 판매업면허: 다음 각 목의 구분에 따른 금액 가. 가. 영 제8조제2항제1호부터 제5호까지에 따른 종합주류도매업ㆍ특정주류도매업ㆍ주정도매업ㆍ주류수출입업 또는 주류중개업: 5만원
주류판매업자의 장부 기록의무에 관한 기록,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행령 제33조 주류판매업자의 장부 기록의무,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제33조 주류판매업자의 장부 기록의무,주류 면허 등에 관한 법률 시행령 제33조 주류판매업자의 장부 기록의무,law_주류_면허_등에_관한_법률_시행령,evchunk_51cd4693544f48,주류판매업자는 법 제25조에 따라 다음 각 호의 사항을 장부에 기록해야 한다.
주요지하매설물 관리자의 의견서,도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행령 제54조 도로의 점용 허가 신청 등; 도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",2,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제54조 도로의 점용 허가 신청 등,도로법 시행령 제54조 도로의 점용 허가 신청 등,law_도로법_시행령,evchunk_872db961bb6bec,② ② 도로의 점용이 도로의 굴착을 수반하는 경우에는 제1항에 따른 신청서에 다음 각 호의 서류를 첨부하여야 한다.
